Suburb,Rooms,Type,Price,Method,SellerG,Date,Distance,Bathroom,Car,Landsize,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,month
West Footscray,2,h,470000.0,SP,Greg,2017-06-05,8.2,1,1,0.0,Maribyrnong City Council,-37.8088,144.8715,Western Metropolitan,5058.0,6
West Footscray,2,h,502000.0,S,Sweeney,2017-06-05,8.2,1,1,2701.0,Maribyrnong City Council,-37.8109,144.8684,Western Metropolitan,5058.0,6
West Footscray,3,u,580000.0,SP,Jas,2017-08-04,8.2,1,0,183.0,Maribyrnong City Council,-37.7968,144.8708,Western Metropolitan,5058.0,8
West Footscray,1,u,375000.0,S,Burnham,2017-08-04,8.2,1,1,60.0,Maribyrnong City Council,-37.7971,144.8703,Western Metropolitan,5058.0,8
West Footscray,2,h,650000.0,VB,Sweeney,2017-08-04,8.2,1,1,452.0,Maribyrnong City Council,-37.804,144.8772,Western Metropolitan,5058.0,8
West Footscray,3,t,815000.0,S,McGrath,2017-08-04,8.2,1,2,203.0,Maribyrnong City Council,-37.7928,144.8811,Western Metropolitan,5058.0,8
West Footscray,4,h,970000.0,PI,Biggin,2017-08-04,8.2,1,2,528.0,Maribyrnong City Council,-37.7969,144.8647,Western Metropolitan,5058.0,8
West Footscray,4,h,1325000.0,S,hockingstuart,2017-08-04,8.2,2,4,525.0,Maribyrnong City Council,-37.7994,144.8763,Western Metropolitan,5058.0,8
West Footscray,3,h,890000.0,S,Biggin,2017-05-13,8.2,1,3,334.0,Maribyrnong City Council,-37.7916,144.8762,Western Metropolitan,5058.0,5
West Footscray,3,h,900000.0,S,hockingstuart,2017-05-20,8.2,1,0,218.0,Maribyrnong City Council,-37.7963,144.8801,Western Metropolitan,5058.0,5
West Footscray,2,u,266000.0,S,Sweeney,2017-05-20,8.2,1,1,1059.0,Maribyrnong City Council,-37.8062,144.8665,Western Metropolitan,5058.0,5
West Footscray,3,h,830000.0,PI,Burnham,2017-05-20,8.2,1,0,370.0,Maribyrnong City Council,-37.7916,144.8715,Western Metropolitan,5058.0,5
West Footscray,2,h,888000.0,PI,Sweeney,2017-05-20,8.2,1,2,401.0,Maribyrnong City Council,-37.7903,144.8703,Western Metropolitan,5058.0,5
West Footscray,3,h,1040000.0,S,Jas,2017-05-20,8.2,1,1,330.0,Maribyrnong City Council,-37.7961,144.8815,Western Metropolitan,5058.0,5
West Footscray,2,u,490000.0,S,Village,2017-04-22,8.2,1,1,117.0,Maribyrnong City Council,-37.7968,144.8735,Western Metropolitan,5058.0,4
West Footscray,3,h,935000.0,S,Jas,2017-04-22,8.2,1,2,325.0,Maribyrnong City Council,-37.7922,144.8818,Western Metropolitan,5058.0,4
West Footscray,3,h,975000.0,S,Jas,2017-04-22,8.2,1,0,318.0,Maribyrnong City Council,-37.7955,144.8713,Western Metropolitan,5058.0,4
West Footscray,1,u,185000.0,PI,Jas,2017-04-29,8.2,1,1,0.0,Maribyrnong City Council,-37.798,144.8672,Western Metropolitan,5058.0,4
Williamstown,4,h,2165000.0,SP,Greg,2017-06-05,8.0,2,2,450.0,Hobsons Bay City Council,-37.861,144.8985,Western Metropolitan,6380.0,6
Williamstown,3,h,1245000.0,S,hockingstuart,2017-06-05,8.0,2,2,292.0,Hobsons Bay City Council,-37.8575,144.8922,Western Metropolitan,6380.0,6
Williamstown,4,h,2075000.0,SP,Greg,2017-06-05,8.0,3,2,324.0,Hobsons Bay City Council,-37.8622,144.8884,Western Metropolitan,6380.0,6
Williamstown,2,u,543000.0,S,Williams,2017-08-04,8.0,1,1,0.0,Hobsons Bay City Council,-37.8536,144.8981,Western Metropolitan,6380.0,8
Williamstown,3,h,1150000.0,SP,Jas,2017-08-04,8.0,1,0,308.0,Hobsons Bay City Council,-37.8526,144.895,Western Metropolitan,6380.0,8
Williamstown,3,h,1290000.0,S,RT,2017-08-04,8.0,1,0,273.0,Hobsons Bay City Council,-37.8651,144.8986,Western Metropolitan,6380.0,8
Williamstown,2,h,1000000.0,S,Raine,2017-05-13,8.0,1,2,447.0,Hobsons Bay City Council,-37.8602,144.8997,Western Metropolitan,6380.0,5
Williamstown,5,h,2040000.0,S,Greg,2017-05-13,8.0,3,2,531.0,Hobsons Bay City Council,-37.8629,144.8781,Western Metropolitan,6380.0,5
Williamstown,4,h,1412000.0,SP,Williams,2017-05-13,8.0,2,4,551.0,Hobsons Bay City Council,-37.8579,144.8786,Western Metropolitan,6380.0,5
Williamstown,2,u,465000.0,S,Raine,2017-05-13,8.0,1,1,0.0,Hobsons Bay City Council,-37.8589,144.8921,Western Metropolitan,6380.0,5
Williamstown,3,h,1810000.0,PI,Sweeney,2017-05-20,8.0,1,2,648.7162568807339,Hobsons Bay City Council,,,Western Metropolitan,6380.0,5
Williamstown,2,h,855000.0,S,Williams,2017-05-20,8.0,1,1,160.0,Hobsons Bay City Council,-37.8546,144.8883,Western Metropolitan,6380.0,5
Williamstown,2,u,550000.0,SP,Williams,2017-04-22,8.0,1,2,0.0,Hobsons Bay City Council,-37.8685,144.9058,Western Metropolitan,6380.0,4
Williamstown,2,u,490000.0,S,Village,2017-04-22,8.0,1,1,0.0,Hobsons Bay City Council,-37.8588,144.8919,Western Metropolitan,6380.0,4
Williamstown,4,h,1200000.0,SP,Village,2017-04-29,8.0,3,2,183.0,Hobsons Bay City Council,-37.8566,144.8737,Western Metropolitan,6380.0,4
Williamstown,3,h,1330000.0,S,Greg,2017-04-29,8.0,2,2,184.0,Hobsons Bay City Council,-37.8629,144.8896,Western Metropolitan,6380.0,4
Williamstown,4,h,1500000.0,VB,Greg,2017-04-29,8.0,3,2,450.0,Hobsons Bay City Council,-37.8617,144.8786,Western Metropolitan,6380.0,4
Williamstown,4,h,1630000.0,S,Sweeney,2017-04-29,8.0,2,2,260.0,Hobsons Bay City Council,-37.8657,144.8942,Western Metropolitan,6380.0,4
Yarraville,3,h,935000.0,S,Jas,2017-06-05,7.0,1,0,212.0,Maribyrnong City Council,-37.8143,144.8883,Western Metropolitan,6543.0,6
Yarraville,3,h,990000.0,S,Jas,2017-06-05,7.0,1,2,340.0,Maribyrnong City Council,-37.8227,144.8827,Western Metropolitan,6543.0,6
Yarraville,2,h,950000.0,SP,Village,2017-06-05,7.0,1,0,94.0,Maribyrnong City Council,-37.8167,144.888,Western Metropolitan,6543.0,6
Yarraville,2,h,1196000.0,S,Greg,2017-08-04,7.0,1,2,451.0,Maribyrnong City Council,-37.8178,144.8752,Western Metropolitan,6543.0,8
Yarraville,2,h,470000.0,S,Sweeney,2017-08-04,7.0,1,1,79.0,Maribyrnong City Council,-37.8226,144.8842,Western Metropolitan,6543.0,8
Yarraville,3,h,1131500.0,SP,Jas,2017-08-04,7.0,1,1,248.0,Maribyrnong City Council,-37.8157,144.8925,Western Metropolitan,6543.0,8
Yarraville,4,h,2035000.0,S,Jas,2017-08-04,7.0,2,0,607.0,Maribyrnong City Council,-37.8128,144.8905,Western Metropolitan,6543.0,8
Yarraville,3,h,935000.0,S,Jas,2017-08-04,7.0,1,0,198.0,Maribyrnong City Council,-37.8194,144.8914,Western Metropolitan,6543.0,8
Yarraville,3,h,892000.0,S,Village,2017-05-13,7.0,1,2,449.0,Maribyrnong City Council,-37.8195,144.8766,Western Metropolitan,6543.0,5
Yarraville,4,h,985500.0,S,Jas,2017-05-13,7.0,1,5,445.0,Maribyrnong City Council,-37.8228,144.8769,Western Metropolitan,6543.0,5
Yarraville,2,u,650000.0,SP,Jas,2017-05-13,7.0,2,2,0.0,Maribyrnong City Council,-37.8161,144.8967,Western Metropolitan,6543.0,5
Yarraville,3,t,1070000.0,S,Jas,2017-05-13,7.0,2,2,257.0,Maribyrnong City Council,-37.813,144.8703,Western Metropolitan,6543.0,5
Yarraville,2,u,397000.0,S,Village,2017-05-13,7.0,1,1,0.0,Maribyrnong City Council,-37.8128,144.8953,Western Metropolitan,6543.0,5
Yarraville,2,h,1035000.0,S,Sweeney,2017-05-20,7.0,1,3,469.0,Maribyrnong City Council,-37.8184,144.872,Western Metropolitan,6543.0,5
Yarraville,3,h,1370000.0,S,Greg,2017-05-20,7.0,2,2,389.0,Maribyrnong City Council,-37.8181,144.8882,Western Metropolitan,6543.0,5
Yarraville,2,h,650000.0,PI,Village,2017-05-20,7.0,1,2,304.0,Maribyrnong City Council,-37.8122,144.8671,Western Metropolitan,6543.0,5
Yarraville,2,h,820000.0,PI,Village,2017-05-20,7.0,1,0,211.0,Maribyrnong City Council,-37.812,144.8865,Western Metropolitan,6543.0,5
Yarraville,3,h,750000.0,PI,McGrath,2017-05-20,7.0,2,1,390.0,Maribyrnong City Council,-37.8227,144.8955,Western Metropolitan,6543.0,5
Yarraville,2,u,497600.0,SP,Jas,2017-05-20,7.0,1,1,0.0,Maribyrnong City Council,-37.8167,144.8936,Western Metropolitan,6543.0,5
Yarraville,3,h,970000.0,S,Raine,2017-05-20,7.0,2,0,354.0,Maribyrnong City Council,-37.8212,144.8937,Western Metropolitan,6543.0,5
Yarraville,2,h,1256000.0,S,hockingstuart,2017-04-22,7.0,1,3,531.0,Maribyrnong City Council,-37.8158,144.8707,Western Metropolitan,6543.0,4
Yarraville,3,t,1120000.0,S,hockingstuart,2017-04-22,7.0,2,0,152.0,Maribyrnong City Council,-37.811,144.8889,Western Metropolitan,6543.0,4
Yarraville,4,t,930000.0,PI,hockingstuart,2017-04-22,7.0,2,2,286.92402148887186,Maribyrnong City Council,-37.8172,144.8631,Western Metropolitan,6543.0,4
Yarraville,3,h,1425000.0,PI,Jas,2017-04-29,7.0,3,2,305.0,Maribyrnong City Council,-37.8149,144.8942,Western Metropolitan,6543.0,4
Yarraville,3,h,872500.0,SP,Jas,2017-04-29,7.0,1,2,189.0,Maribyrnong City Council,-37.8145,144.8808,Western Metropolitan,6543.0,4
Yarraville,4,h,1455000.0,S,Village,2017-04-29,7.0,1,1,328.0,Maribyrnong City Council,-37.8097,144.8906,Western Metropolitan,6543.0,4
Yarraville,1,u,331000.0,S,Jas,2017-04-29,7.0,1,1,0.0,Maribyrnong City Council,-37.8105,144.8952,Western Metropolitan,6543.0,4
Yarraville,3,h,950000.0,S,Sweeney,2017-04-29,7.0,2,2,287.0,Maribyrnong City Council,-37.8233,144.8825,Western Metropolitan,6543.0,4
Abbotsford,3,h,1800000.0,SP,Biggin,2017-08-04,2.5,1,2,648.7162568807339,Yarra City Council,,,Northern Metropolitan,4019.0,8
Abbotsford,3,h,1000000.0,SP,Biggin,2017-08-04,2.5,1,0,198.0,Yarra City Council,-37.8025,144.9939,Northern Metropolitan,4019.0,8
Abbotsford,2,h,1271000.0,S,Biggin,2017-05-13,2.5,1,2,648.7162568807339,Yarra City Council,-37.8016,144.9959,Northern Metropolitan,4019.0,5
Abbotsford,2,h,745000.0,SP,Biggin,2017-05-13,2.5,1,2,648.7162568807339,Yarra City Council,,,Northern Metropolitan,4019.0,5
Abbotsford,2,u,870000.0,S,Biggin,2017-05-20,2.5,2,1,0.0,Yarra City Council,-37.8055,144.9961,Northern Metropolitan,4019.0,5
Abbotsford,3,t,1270000.0,S,Beller,2017-05-20,2.5,1,2,286.92402148887186,Yarra City Council,,,Northern Metropolitan,4019.0,5
Abbotsford,2,h,1050000.0,S,Jellis,2017-04-29,2.5,1,0,129.0,Yarra City Council,-37.8099,145.0027,Northern Metropolitan,4019.0,4
Abbotsford,2,h,1242000.0,S,Nelson,2017-04-29,2.5,1,1,249.0,Yarra City Council,-37.8052,144.9963,Northern Metropolitan,4019.0,4
Abbotsford,3,h,1165000.0,S,Jellis,2017-04-29,2.5,2,0,92.0,Yarra City Council,-37.797,144.9957,Northern Metropolitan,4019.0,4
Airport West,3,h,872500.0,S,Nelson,2017-08-04,13.5,1,1,594.0,Moonee Valley City Council,-37.7203,144.8757,Western Metropolitan,3464.0,8
Airport West,3,h,720000.0,S,Brad,2017-08-04,13.5,2,2,305.0,Moonee Valley City Council,-37.7284,144.8874,Western Metropolitan,3464.0,8
Airport West,3,h,866000.0,S,Barry,2017-05-13,13.5,1,2,648.7162568807339,Moonee Valley City Council,,,Western Metropolitan,3464.0,5
Airport West,3,h,905000.0,S,Barry,2017-04-29,13.5,1,2,648.7162568807339,Moonee Valley City Council,,,Western Metropolitan,3464.0,4
Airport West,3,h,985000.0,S,McDonald,2017-04-29,13.5,1,1,841.0,Moonee Valley City Council,-37.7251,144.8785,Western Metropolitan,3464.0,4
Airport West,3,h,510000.0,VB,Nelson,2017-04-29,13.5,1,1,488.0,Moonee Valley City Council,-37.7191,144.8857,Western Metropolitan,3464.0,4
Airport West,2,u,480000.0,VB,Barry,2017-04-29,13.5,1,1,128.0,Moonee Valley City Council,-37.7216,144.8837,Western Metropolitan,3464.0,4
Airport West,3,t,723000.0,S,Nelson,2017-04-29,13.5,1,2,286.92402148887186,Moonee Valley City Council,,,Western Metropolitan,3464.0,4
Albion,3,h,800000.0,S,Bells,2017-08-04,13.9,2,5,689.0,Brimbank City Council,-37.7776,144.8167,Western Metropolitan,2185.0,8
Albion,2,u,420000.0,S,Bells,2017-05-13,13.9,1,1,192.0,Brimbank City Council,-37.7832,144.8275,Western Metropolitan,2185.0,5
Albion,3,h,700000.0,S,Douglas,2017-05-13,13.9,1,2,697.0,Brimbank City Council,-37.7841,144.8169,Western Metropolitan,2185.0,5
Albion,3,u,580000.0,PI,Douglas,2017-05-13,13.9,2,2,250.0,Brimbank City Council,-37.7798,144.8156,Western Metropolitan,2185.0,5
Albion,1,u,200000.0,VB,FN,2017-05-20,13.9,1,1,1175.0,Brimbank City Council,-37.7849,144.8272,Western Metropolitan,2185.0,5
Albion,3,h,621000.0,S,hockingstuart,2017-05-20,13.9,1,3,547.0,Brimbank City Council,-37.7765,144.8123,Western Metropolitan,2185.0,5
Albion,3,u,600000.0,SA,Douglas,2017-05-20,13.9,1,1,181.0,Brimbank City Council,-37.7815,144.8128,Western Metropolitan,2185.0,5
Altona,3,h,840000.0,SP,hockingstuart,2017-08-04,13.8,1,2,577.0,Hobsons Bay City Council,-37.864000000000004,144.8161,Western Metropolitan,5301.0,8
Altona,4,h,925000.0,S,Greg,2017-08-04,13.8,2,2,648.7162568807339,Hobsons Bay City Council,,,Western Metropolitan,5301.0,8
Altona,5,h,1480000.0,SP,Greg,2017-05-13,13.8,3,4,725.0,Hobsons Bay City Council,-37.8712,144.8107,Western Metropolitan,5301.0,5
Altona,5,h,1850000.0,S,Greg,2017-05-20,13.8,3,2,648.7162568807339,Hobsons Bay City Council,,,Western Metropolitan,5301.0,5
Altona,2,t,600000.0,SP,hockingstuart,2017-05-20,13.8,1,2,190.0,Hobsons Bay City Council,-37.8718,144.819,Western Metropolitan,5301.0,5
Altona,2,t,597500.0,S,hockingstuart,2017-04-22,13.8,1,2,178.0,Hobsons Bay City Council,-37.8701,144.8209,Western Metropolitan,5301.0,4
Altona,3,h,1165000.0,S,Greg,2017-04-29,13.8,1,2,700.0,Hobsons Bay City Council,-37.8707,144.8076,Western Metropolitan,5301.0,4
Altona,4,h,1295000.0,S,Greg,2017-04-29,13.8,1,2,725.0,Hobsons Bay City Council,-37.8678,144.816,Western Metropolitan,5301.0,4
Ashburton,2,h,1450000.0,S,Woodards,2017-08-04,11.0,1,1,627.0,Boroondara City Council,-37.8689,145.0882,Southern Metropolitan,3052.0,8
Ashburton,2,u,925000.0,S,Jellis,2017-08-04,11.0,1,2,257.0,Boroondara City Council,-37.866,145.089,Southern Metropolitan,3052.0,8
Ashburton,4,h,2220000.0,S,Marshall,2017-05-13,11.0,3,2,480.0,Boroondara City Council,-37.8726,145.0716,Southern Metropolitan,3052.0,5
Ashburton,3,h,1510000.0,S,Jellis,2017-05-13,11.0,1,2,648.7162568807339,Boroondara City Council,,,Southern Metropolitan,3052.0,5
Ashburton,3,h,1912500.0,S,Jellis,2017-04-22,11.0,2,2,869.0,Boroondara City Council,-37.8686,145.0721,Southern Metropolitan,3052.0,4
Ashburton,4,h,2085000.0,PI,Buxton,2017-04-29,11.0,2,2,705.0,Boroondara City Council,-37.8635,145.0895,Southern Metropolitan,3052.0,4
Balwyn,3,h,1380000.0,S,Barry,2017-08-04,9.7,2,1,548.0,Boroondara City Council,-37.8021,145.0637,Southern Metropolitan,5682.0,8
Balwyn,3,u,830000.0,PI,RT,2017-08-04,9.7,1,1,477.8968565815324,Boroondara City Council,,,Southern Metropolitan,5682.0,8
Balwyn,2,u,850000.0,S,Noel,2017-08-04,9.7,1,1,477.8968565815324,Boroondara City Council,,,Southern Metropolitan,5682.0,8
Balwyn,3,h,1135000.0,S,Marshall,2017-05-13,9.7,1,2,648.7162568807339,Boroondara City Council,,,Southern Metropolitan,5682.0,5
Balwyn,3,h,2000000.0,S,Fletchers,2017-05-13,9.7,1,2,648.7162568807339,Boroondara City Council,,,Southern Metropolitan,5682.0,5
Balwyn,2,u,825000.0,PI,Biggin,2017-05-20,9.7,2,2,288.0,Boroondara City Council,-37.8078,145.1031,Southern Metropolitan,5682.0,5
Balwyn,3,u,1300000.0,S,Noel,2017-05-20,9.7,1,1,477.8968565815324,Boroondara City Council,-37.8057,145.0627,Southern Metropolitan,5682.0,5
Balwyn,3,h,1670000.0,PI,Fletchers,2017-04-22,9.7,1,1,534.0,Boroondara City Council,-37.8114,145.0793,Southern Metropolitan,5682.0,4
Balwyn,3,t,1680000.0,S,Fletchers,2017-04-22,9.7,3,1,329.0,Boroondara City Council,-37.8101,145.0844,Southern Metropolitan,5682.0,4
Balwyn,3,h,1525000.0,S,Jellis,2017-04-29,9.7,1,2,648.7162568807339,Boroondara City Council,,,Southern Metropolitan,5682.0,4
Brooklyn,2,u,347500.0,SP,hockingstuart,2017-08-04,10.9,1,1,477.8968565815324,Brimbank City Council,,,Western Metropolitan,962.0,8
Brooklyn,3,t,599999.0,SP,Greg,2017-05-13,10.9,1,2,286.92402148887186,Brimbank City Council,,,Western Metropolitan,962.0,5
Brooklyn,3,h,750000.0,S,hockingstuart,2017-05-20,10.9,1,2,667.0,Brimbank City Council,,,Western Metropolitan,962.0,5
Brooklyn,2,h,1005000.0,S,hockingstuart,2017-04-22,10.9,1,2,780.0,Brimbank City Council,-37.8241,144.8419,Western Metropolitan,962.0,4
Carlton,3,u,1520000.0,S,hockingstuart,2017-08-04,1.8,2,2,214.0,Melbourne City Council,-37.8177,144.8496,Northern Metropolitan,6786.0,8
Carlton,2,t,960000.0,VB,Nelson,2017-05-20,1.8,2,1,0.0,Melbourne City Council,-37.7947,144.9724,Northern Metropolitan,6786.0,5
Carlton,2,u,995000.0,S,Woodards,2017-04-22,1.8,2,1,0.0,Melbourne City Council,-37.7973,144.9712,Northern Metropolitan,6786.0,4
Carlton,1,u,490000.0,S,hockingstuart,2017-04-29,1.8,1,1,0.0,Melbourne City Council,-37.7998,144.9689,Northern Metropolitan,6786.0,4
Carlton,2,u,500000.0,VB,Peter,2017-04-29,1.8,1,1,4076.0,Melbourne City Council,-37.7941,144.9678,Northern Metropolitan,6786.0,4
Eaglemont,4,h,1750000.0,VB,Nelson,2017-05-20,10.3,2,2,707.0,Banyule City Council,-37.762,145.0645,Eastern Metropolitan,1651.0,5
Eaglemont,5,h,2710000.0,PI,Miles,2017-04-29,10.3,3,2,1001.0,Banyule City Council,-37.7605,145.0593,Eastern Metropolitan,1651.0,4
East Melbourne,1,u,503000.0,S,Biggin,2017-08-04,1.5,1,1,0.0,Melbourne City Council,-37.8161,144.9845,Northern Metropolitan,3040.0,8
East Melbourne,2,u,810000.0,S,Biggin,2017-05-13,1.5,1,1,944.0,Melbourne City Council,-37.8144,144.9896,Northern Metropolitan,3040.0,5
East Melbourne,4,h,4275000.0,S,Caine,2017-05-20,1.5,2,2,326.0,Melbourne City Council,-37.8133,144.9865,Northern Metropolitan,3040.0,5
Elsternwick,1,u,385000.0,S,Biggin,2017-08-04,8.5,1,1,1851.0,Glen Eira City Council,-37.8822,144.9994,Southern Metropolitan,4898.0,8
Elsternwick,3,t,850000.0,VB,Beller,2017-08-04,8.5,2,2,114.0,Glen Eira City Council,-37.8857,145.0011,Southern Metropolitan,4898.0,8
Elsternwick,2,u,740000.0,SP,Gary,2017-08-04,8.5,1,1,0.0,Glen Eira City Council,-37.8881,145.0097,Southern Metropolitan,4898.0,8
Elsternwick,2,u,640000.0,SP,Buxton,2017-05-20,8.5,1,1,477.8968565815324,Glen Eira City Council,,,Southern Metropolitan,4898.0,5
Elsternwick,3,h,1940000.0,S,Biggin,2017-05-20,8.5,2,2,439.0,Glen Eira City Council,-37.891999999999996,145.0103,Southern Metropolitan,4898.0,5
Elsternwick,3,h,1800000.0,S,Biggin,2017-04-22,8.5,1,2,648.7162568807339,Glen Eira City Council,,,Southern Metropolitan,4898.0,4
Elsternwick,2,u,595000.0,S,Hodges,2017-04-29,8.5,1,1,0.0,Glen Eira City Council,-37.885999999999996,145.0008,Southern Metropolitan,4898.0,4
Elsternwick,2,u,632500.0,S,Gary,2017-04-29,8.5,1,1,0.0,Glen Eira City Council,-37.8817,145.0032,Southern Metropolitan,4898.0,4
Elwood,2,u,687000.0,SP,Biggin,2017-08-04,7.7,1,1,1912.0,Port Phillip City Council,-37.8795,144.98,Southern Metropolitan,8989.0,8
Elwood,2,u,1260000.0,S,hockingstuart,2017-08-04,7.7,2,2,626.0,Port Phillip City Council,-37.8865,144.9874,Southern Metropolitan,8989.0,8
Elwood,2,u,695000.0,S,hockingstuart,2017-08-04,7.7,1,1,845.0,Port Phillip City Council,-37.8888,144.991,Southern Metropolitan,8989.0,8
Elwood,2,u,747500.0,S,Buxton,2017-08-04,7.7,1,1,477.8968565815324,Port Phillip City Council,-37.8818,144.9918,Southern Metropolitan,8989.0,8
Elwood,3,u,950000.0,S,Whiting,2017-05-13,7.7,1,1,0.0,Port Phillip City Council,-37.8794,144.9804,Southern Metropolitan,8989.0,5
Elwood,1,u,360000.0,S,Biggin,2017-05-13,7.7,1,0,0.0,Port Phillip City Council,-37.8749,144.9799,Southern Metropolitan,8989.0,5
Elwood,3,h,1875000.0,VB,Chisholm,2017-05-13,7.7,2,2,270.0,Port Phillip City Council,-37.8805,144.9933,Southern Metropolitan,8989.0,5
Elwood,2,u,642000.0,S,hockingstuart,2017-05-20,7.7,1,0,0.0,Port Phillip City Council,-37.8753,144.9902,Southern Metropolitan,8989.0,5
Elwood,3,h,1520000.0,S,Chisholm,2017-05-20,7.7,2,1,362.0,Port Phillip City Council,-37.8772,144.9904,Southern Metropolitan,8989.0,5
Elwood,5,h,2275000.0,S,Biggin,2017-05-20,7.7,2,1,399.0,Port Phillip City Council,-37.8777,144.9915,Southern Metropolitan,8989.0,5
Elwood,2,u,800000.0,SP,Buxton,2017-05-20,7.7,2,2,0.0,Port Phillip City Council,-37.8857,144.9884,Southern Metropolitan,8989.0,5
Elwood,2,u,500000.0,SA,Morleys,2017-05-20,7.7,1,1,0.0,Port Phillip City Council,-37.8777,144.9891,Southern Metropolitan,8989.0,5
Elwood,1,u,490000.0,VB,McGrath,2017-04-29,7.7,1,1,0.0,Port Phillip City Council,-37.8852,144.9877,Southern Metropolitan,8989.0,4
Essendon North,4,h,1291000.0,S,Barry,2017-08-04,9.4,2,2,521.0,Moonee Valley City Council,-37.7372,144.9022,Western Metropolitan,1308.0,8
Essendon North,2,t,692500.0,S,Nelson,2017-08-04,9.4,1,2,286.92402148887186,Moonee Valley City Council,,,Western Metropolitan,1308.0,8
Essendon North,2,u,667500.0,S,Nelson,2017-08-04,9.4,1,1,477.8968565815324,Moonee Valley City Council,,,Western Metropolitan,1308.0,8
Essendon North,2,t,810000.0,S,Pagan,2017-05-20,9.4,2,1,175.0,Moonee Valley City Council,-37.7417,144.9079,Western Metropolitan,1308.0,5
Essendon North,2,u,415500.0,S,Nelson,2017-04-22,9.4,1,1,82.0,Moonee Valley City Council,-37.743,144.9084,Western Metropolitan,1308.0,4
Essendon North,3,h,812000.0,S,Nelson,2017-04-29,9.4,1,2,648.7162568807339,Moonee Valley City Council,,,Western Metropolitan,1308.0,4
Fitzroy,2,t,1100000.0,VB,Nelson,2017-08-04,1.6,2,1,81.0,Yarra City Council,-37.7976,144.9778,Northern Metropolitan,5825.0,8
Fitzroy,2,t,1350000.0,S,Nelson,2017-08-04,1.6,1,2,6261.0,Yarra City Council,-37.799,144.975,Northern Metropolitan,5825.0,8
Fitzroy,2,u,600000.0,VB,Nelson,2017-08-04,1.6,1,1,2122.0,Yarra City Council,-37.7967,144.9836,Northern Metropolitan,5825.0,8
Fitzroy,2,u,1320000.0,S,Nelson,2017-05-13,1.6,1,1,477.8968565815324,Yarra City Council,,,Northern Metropolitan,5825.0,5
Fitzroy,2,h,1350000.0,VB,Jellis,2017-05-13,1.6,1,0,131.0,Yarra City Council,-37.7999,144.9776,Northern Metropolitan,5825.0,5
Fitzroy,3,h,2725000.0,S,Jellis,2017-05-13,1.6,2,1,0.0,Yarra City Council,-37.8007,144.9833,Northern Metropolitan,5825.0,5
Fitzroy,3,u,1300000.0,VB,Jellis,2017-05-20,1.6,1,1,477.8968565815324,Yarra City Council,,,Northern Metropolitan,5825.0,5
Fitzroy,2,u,745000.0,SP,Nelson,2017-05-20,1.6,1,1,477.8968565815324,Yarra City Council,,,Northern Metropolitan,5825.0,5
Fitzroy,2,t,1050000.0,S,Nelson,2017-05-20,1.6,1,1,87.0,Yarra City Council,-37.7959,144.9802,Northern Metropolitan,5825.0,5
Fitzroy,3,h,1326000.0,S,Nelson,2017-05-20,1.6,2,2,718.0,Yarra City Council,-37.8065,144.9781,Northern Metropolitan,5825.0,5
Fitzroy,2,h,1200000.0,SP,Brad,2017-04-29,1.6,1,0,63.0,Yarra City Council,-37.8018,144.9825,Northern Metropolitan,5825.0,4
